IP,Hostname,Port,Port Protocol,CVSS,Severity,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
172.28.131.108,,3307,tcp,7.1,High,"VendorFix","Oracle Mysql Security Updates (jan2018-3236628) 04 - Windows","Oracle MySQL is prone to an unspecified vulnerability.","Installed version: 5.5.56
Fixed version:     Apply the patch
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.812650,"CVE-2018-2562",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,7f8283c8-dc0c-494f-ac39-a44f25a84e3b,"Successful exploitation of this vulnerability
  will allow remote attackers to conduct a denial-of-service attack and partially
  modify data.","Apply the patch from the referenced advisory.","Oracle MySQL version 5.5.58 and earlier,
  5.6.38 and earlier, 5.7.19 and earlier on Windows","The flaw exists due to an error in
  'Server:Partition' component.","Checks if a vulnerable version is present on the target host.
Details:
Oracle Mysql Security Updates (jan2018-3236628) 04 - Windows
(OID: 1.3.6.1.4.1.25623.1.0.812650)
Version used: 2021-10-11T09:46:29Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2019-1047,DFN-CERT-2018-1276,DFN-CERT-2018-1265,DFN-CERT-2018-0733,DFN-CERT-2018-0515,DFN-CERT-2018-0424,DFN-CERT-2018-0286,DFN-CERT-2018-0101,CB-K18/0480,CB-K18/0392,CB-K18/0265,CB-K18/0096",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle Mysql Security Updates (oct2017-3236626) 02 - Windows","Oracle MySQL is prone to an unspecified vulnerability.","Installed version: 5.5.56
Fixed version:     Apply the patch
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.811986,"CVE-2017-10378",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,6774f229-0423-4472-8d52-7e8caa8f0330,"Successful exploitation of this vulnerability
  will allow remote attackers to compromise availability of the system.","Apply the patch from the referenced advisory.","Oracle MySQL version 5.5.57 and earlier,
  5.6.37 and earlier, 5.7.11 and earlier on Windows.","The flaw exists due to an error in
  'Server: Optimizer'","Checks if a vulnerable version is present on the target host.
Details:
Oracle Mysql Security Updates (oct2017-3236626) 02 - Windows
(OID: 1.3.6.1.4.1.25623.1.0.811986)
Version used: 2021-10-12T09:28:32Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","101375","DFN-CERT-2019-1047,DFN-CERT-2018-1276,DFN-CERT-2018-1265,DFN-CERT-2018-0515,DFN-CERT-2018-0260,DFN-CERT-2018-0242,DFN-CERT-2017-2137,DFN-CERT-2017-1827,CB-K18/0480,CB-K18/0242,CB-K18/0224,CB-K17/2048,CB-K17/1748",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle Mysql Security Updates (oct2017-3236626) 04 - Windows","Oracle MySQL is prone to multiple unspecified vulnerabilities.","Installed version: 5.5.56
Fixed version:     Apply the patch
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.811991,"CVE-2017-10379,CVE-2017-10384,CVE-2017-10268",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,f6f57b8c-7347-4b02-b683-2e02e6f9176e,"Successful exploitation of this
  vulnerability will allow remote to compromise availability confidentiality,
  and integrity of the system.","Apply the patch from the referenced advisory.","Oracle MySQL version 5.5.57 and earlier,
  5.6.37 and earlier, 5.7.19 and earlier on Windows.","Multiple flaws exist due to:

  - An error in 'Client programs' component.

  - An error in 'Server: DDL'.

  - An error in 'Server: Replication'","Checks if a vulnerable version is present on the target host.
Details:
Oracle Mysql Security Updates (oct2017-3236626) 04 - Windows
(OID: 1.3.6.1.4.1.25623.1.0.811991)
Version used: 2021-10-12T09:28:32Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","101415,101406,101390","DFN-CERT-2019-1047,DFN-CERT-2018-1276,DFN-CERT-2018-1265,DFN-CERT-2018-0515,DFN-CERT-2018-0260,DFN-CERT-2018-0242,DFN-CERT-2017-2137,DFN-CERT-2017-1827,CB-K18/0480,CB-K18/0242,CB-K18/0224,CB-K17/2048,CB-K17/1748",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle Mysql Security Updates (jan2018-3236628) 02 - Windows","Oracle MySQL is prone to multiple denial-of-service vulnerabilities.","Installed version: 5.5.56
Fixed version:     Apply the patch
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.812646,"CVE-2018-2668,CVE-2018-2665,CVE-2018-2622,CVE-2018-2640",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,da116ac5-caf0-43c2-a1c8-7c9dc9c29f14,"Successful exploitation of these vulnerabilities
  will allow remote attackers to conduct a denial-of-service attack.","Apply the patch from the referenced advisory.","Oracle MySQL version 5.5.58 and earlier,
  5.6.38 and earlier, 5.7.20 and earlier on Windows","Multiple flaws exist due to:

  - An error in the 'Server: DDL' component.

  - Multiple errors in the 'Server: Optimizer' component.","Checks if a vulnerable version is present on the target host.
Details:
Oracle Mysql Security Updates (jan2018-3236628) 02 - Windows
(OID: 1.3.6.1.4.1.25623.1.0.812646)
Version used: 2021-10-11T09:46:29Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2019-1047,DFN-CERT-2018-1276,DFN-CERT-2018-1265,DFN-CERT-2018-0515,DFN-CERT-2018-0424,DFN-CERT-2018-0286,DFN-CERT-2018-0101,CB-K18/0480,CB-K18/0392,CB-K18/0265,CB-K18/0096",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle MySQL Server <= 5.6.46 Security Update (cpujan2020) - Windows","Oracle MySQL Server is prone to an unspecified denial of service vulnerability.","Installed version: 5.5.56
Fixed version:     5.6.47
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.143359,"CVE-2020-2579",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,09e16973-39d1-49b3-8697-a710176c2817,"","Update to version 5.6.47 or later.","Oracle MySQL Server versions 5.6.46 and prior.","","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.46 Security Update (cpujan2020) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.143359)
Version used: 2021-08-16T09:00:57Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2020-1827,DFN-CERT-2020-1078,DFN-CERT-2020-0096,CB-K20/0038",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle MySQL Server <= 5.6.45 / 5.7 <= 5.7.27 / 8.0 <= 8.0.17 Security Update (cpuoct2019) - Windows","Oracle MySQL Server is prone to multiple vulnerabilities.","Installed version: 5.5.56
Fixed version:     5.6.46
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.143030,"CVE-2019-2974,CVE-2019-2911",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,60ca86e1-0d76-4a86-a920-a9b2ddffe645,"","Update to version 5.6.46, 5.7.28, 8.0.18 or later.","Oracle MySQL Server versions 5.6.45 and prior, 5.7 through 5.7.27 and 8.0 through 8.0.17.","Oracle MySQL Server is prone to multiple vulnerabilities.

  For further information refer to the official advisory via the referenced link.","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.45 / 5.7 <= 5.7.27 / 8.0 <= 8.0.17 Security Updat...
(OID: 1.3.6.1.4.1.25623.1.0.143030)
Version used: 2021-09-07T14:01:38Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2020-2763,DFN-CERT-2020-2756,DFN-CERT-2020-2620,DFN-CERT-2020-2299,DFN-CERT-2020-2180,DFN-CERT-2020-1827,DFN-CERT-2020-0658,DFN-CERT-2020-0517,DFN-CERT-2020-0103,DFN-CERT-2019-2695,DFN-CERT-2019-2687,DFN-CERT-2019-2656,DFN-CERT-2019-2301,DFN-CERT-2019-2149,CB-K20/1030,CB-K20/0109,CB-K19/0915",""
172.28.131.108,,3307,tcp,6.5,Medium,"VendorFix","Oracle MySQL Server <= 5.6.49 / 5.7 <= 5.7.31 / 8.0 <= 8.0.21 Security Update (cpuoct2020) - Windows","Oracle MySQL Server is prone to multiple vulnerabilities.","Installed version: 5.5.56
Fixed version:     5.6.50
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.108959,"CVE-2020-14765,CVE-2020-14769,CVE-2020-14812,CVE-2020-14793,CVE-2020-14672,CVE-2020-14867",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,d3f4b905-b563-41c8-9f74-2c061d0e1df4,"","Update to version 5.6.50, 5.7.32, 8.0.22 or later.","Oracle MySQL Server versions 5.6.49 and prior, 5.7 through 5.7.31 and 8.0 through 8.0.21.","","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.49 / 5.7 <= 5.7.31 / 8.0 <= 8.0.21 Security Updat...
(OID: 1.3.6.1.4.1.25623.1.0.108959)
Version used: 2021-08-16T12:00:57Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2021-2155,DFN-CERT-2021-0002,DFN-CERT-2020-2763,DFN-CERT-2020-2756,DFN-CERT-2020-2620,DFN-CERT-2020-2380,DFN-CERT-2020-2295,CB-K20/1066,CB-K20/1017",""
172.28.131.108,,3307,tcp,6.2,Medium,"VendorFix","Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.26 / 8.0 <= 8.0.16 Security Update (cpuoct2019) - Windows","Oracle MySQL Server is prone to a local unauthenticated vulnerability.","Installed version: 5.5.56
Fixed version:     5.6.45
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.143032,"CVE-2019-2969",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,2d5af35d-0aaf-4de0-8421-4aa49e945b64,"","Update to version 5.6.45, 5.7.27, 8.0.17 or later.","Oracle MySQL Server versions 5.6.44 and prior, 5.7 through 5.7.26 and 8.0 through 8.0.16.","Easily exploitable vulnerability allows unauthenticated attacker with logon to
  the infrastructure where MySQL Server executes to compromise MySQL Server.","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.26 / 8.0 <= 8.0.16 Security Updat...
(OID: 1.3.6.1.4.1.25623.1.0.143032)
Version used: 2021-09-08T08:01:40Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2019-2149,CB-K19/0915",""
172.28.131.24,,8090,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.7.1
Fixed version:     1.9.0
Installation
path / port:       /js

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T18:25:53Z,e7103bc0-cbae-4691-b424-01dc3f7d62c2,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
172.28.131.24,,8091,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.7.1
Fixed version:     1.9.0
Installation
path / port:       /js

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T18:25:53Z,edd70274-84b8-4916-bbe7-6cede6716c78,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
172.28.131.108,,3307,tcp,5.9,Medium,"VendorFix","Oracle MySQL Server <= 5.7.34 / 8.0 <= 8.0.25 Security Update (cpujul2021) - Windows","Oracle MySQL Server is prone to multiple vulnerabilities.","Installed version: 5.5.56
Fixed version:     5.7.35
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.146355,"CVE-2021-22901,CVE-2019-17543,CVE-2021-2389,CVE-2021-2390,CVE-2021-2356,CVE-2021-2385,CVE-2021-2342,CVE-2021-2372,CVE-2021-22897,CVE-2021-22898",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,a972eead-3ad6-4f4e-8784-dea51227d7e0,"","Update to version 5.7.35, 8.0.26 or later.","Oracle MySQL Server version 5.7.34 and prior and 8.0 through 8.0.25.","","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.7.34 / 8.0 <= 8.0.25 Security Update (cpujul2021) -...
(OID: 1.3.6.1.4.1.25623.1.0.146355)
Version used: 2021-08-26T13:01:12Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2022-0076,DFN-CERT-2022-0074,DFN-CERT-2021-2527,DFN-CERT-2021-2438,DFN-CERT-2021-2369,DFN-CERT-2021-2185,DFN-CERT-2021-2155,DFN-CERT-2021-1743,DFN-CERT-2021-1677,DFN-CERT-2021-1593,DFN-CERT-2021-1580,DFN-CERT-2021-1537,DFN-CERT-2021-1329,DFN-CERT-2021-1174,DFN-CERT-2021-1165,DFN-CERT-2021-1157,DFN-CERT-2021-1151,DFN-CERT-2021-1148,DFN-CERT-2021-1045,DFN-CERT-2019-2216,CB-K22/0044,CB-K21/0813,CB-K21/0770",""
172.28.131.108,,3307,tcp,5.9,Medium,"VendorFix","Oracle MySQL Server <= 5.7.32 / 8.0 <= 8.0.22 Security Update (cpuapr2021) - Windows","Oracle MySQL Server is prone to multiple vulnerabilities.","Installed version: 5.5.56
Fixed version:     5.7.33
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.145794,"CVE-2020-1971,CVE-2021-2178,CVE-2021-2202",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,1289d886-abee-4169-8a71-c76a142367d2,"","Update to version 5.7.33, 8.0.23 or later.","Oracle MySQL Server version 5.7.32 and prior and 8.0 through 8.0.22.","","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.7.32 / 8.0 <= 8.0.22 Security Update (cpuapr2021) -...
(OID: 1.3.6.1.4.1.25623.1.0.145794)
Version used: 2021-08-26T13:01:12Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2022-0076,DFN-CERT-2021-2190,DFN-CERT-2021-2155,DFN-CERT-2021-2126,DFN-CERT-2021-1504,DFN-CERT-2021-1225,DFN-CERT-2021-0924,DFN-CERT-2021-0862,DFN-CERT-2021-0828,DFN-CERT-2021-0826,DFN-CERT-2021-0821,DFN-CERT-2021-0819,DFN-CERT-2021-0715,DFN-CERT-2021-0408,DFN-CERT-2021-0338,DFN-CERT-2021-0255,DFN-CERT-2021-0134,DFN-CERT-2021-0131,DFN-CERT-2021-0128,DFN-CERT-2021-0120,DFN-CERT-2021-0107,DFN-CERT-2021-0078,DFN-CERT-2021-0012,DFN-CERT-2020-2791,DFN-CERT-2020-2668,CB-K21/1065,CB-K21/0788,CB-K21/0615,CB-K21/0421,CB-K21/0111,CB-K21/0062,CB-K21/0006,CB-K20/1217",""
172.28.131.108,,3307,tcp,5.9,Medium,"VendorFix","Oracle Mysql Security Updates (apr2018-3678067) 04 - Windows","Oracle MySQL is prone to multiple vulnerabilities.","Installed version: 5.5.56
Fixed version:     Apply the patch
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.813148,"CVE-2018-2761,CVE-2018-2771,CVE-2018-2781,CVE-2018-2773,CVE-2018-2817,CVE-2018-2813,CVE-2018-2755,CVE-2018-2819,CVE-2018-2818",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,f20e1190-99ab-4aca-9ca8-3781f6936d3b,"Successful exploitation of this
  vulnerability will allow remote attackers to have an impact on confidentiality,
  integrity and availability.","Apply the latest patch from vendor. Please see the references for more information.","Oracle MySQL version 5.5.59 and earlier,
  5.6.39 and earlier, 5.7.21 and earlier on Windows","Multiple flaws exist due to

  - Multiple errors in the 'Client programs' component of MySQL Server.

  - An error in the 'Server: Locking' component of MySQL Server.

  - An error in the 'Server: Optimizer' component of MySQL Server.

  - Multiple errors in the 'Server: DDL' component of MySQL Server.

  - Multiple errors in the 'Server: Replication' component of MySQL Server.

  - An error in the 'InnoDB' component of MySQL Server.

  - An error in the 'Server : Security : Privileges' component of MySQL Server.","Checks if a vulnerable version is present on the target host.
Details:
Oracle Mysql Security Updates (apr2018-3678067) 04 - Windows
(OID: 1.3.6.1.4.1.25623.1.0.813148)
Version used: 2021-10-11T09:46:29Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2019-1047,DFN-CERT-2018-1276,DFN-CERT-2018-1265,DFN-CERT-2018-0913,DFN-CERT-2018-0723,CB-K18/0608",""
172.28.131.24,,3031,tcp,5.9,Medium,"Mitigation","SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection","It was possible to detect the usage of the deprecated SSLv2
  and/or SSLv3 protocol on this system.","In addition to TLSv1.0+ the service is also providing the deprecated SSLv2 and SSLv3 protocols and supports one or more ciphers. Those supported ciphers can be found in the 'SSL/TLS: Report Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.802067) VT.
",1.3.6.1.4.1.25623.1.0.111012,"CVE-2016-0800,CVE-2014-3566",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T18:25:53Z,6a3ad0a8-71bd-4d5f-8365-56801cdf16d4,"An attacker might be able to use the known cryptographic flaws to
  eavesdrop the connection between clients and the service to get access to sensitive data
  transferred within the secured connection.

  Furthermore newly uncovered vulnerabilities in this protocols won't receive security updates
  anymore.","It is recommended to disable the deprecated SSLv2 and/or SSLv3
  protocols in favor of the TLSv1.2+ protocols. Please see the references for more information.","All services providing an encrypted communication using the
  SSLv2 and/or SSLv3 protocols.","The SSLv2 and SSLv3 protocols contain known cryptographic
  flaws like:

  - CVE-2014-3566: Padding Oracle On Downgraded Legacy Encryption (POODLE)

  - CVE-2016-0800: Decrypting RSA with Obsolete and Weakened eNcryption (DROWN)","Check the used SSL protocols of the services provided by this
  system.
Details:
SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection
(OID: 1.3.6.1.4.1.25623.1.0.111012)
Version used: 2021-10-15T12:51:02Z
","","","DFN-CERT-2018-0096,DFN-CERT-2017-1238,DFN-CERT-2017-1236,DFN-CERT-2016-1929,DFN-CERT-2016-1527,DFN-CERT-2016-1468,DFN-CERT-2016-1216,DFN-CERT-2016-1174,DFN-CERT-2016-1168,DFN-CERT-2016-0884,DFN-CERT-2016-0841,DFN-CERT-2016-0644,DFN-CERT-2016-0642,DFN-CERT-2016-0496,DFN-CERT-2016-0495,DFN-CERT-2016-0465,DFN-CERT-2016-0459,DFN-CERT-2016-0453,DFN-CERT-2016-0451,DFN-CERT-2016-0415,DFN-CERT-2016-0403,DFN-CERT-2016-0388,DFN-CERT-2016-0360,DFN-CERT-2016-0359,DFN-CERT-2016-0357,DFN-CERT-2016-0171,DFN-CERT-2015-1431,DFN-CERT-2015-1075,DFN-CERT-2015-1026,DFN-CERT-2015-0664,DFN-CERT-2015-0548,DFN-CERT-2015-0404,DFN-CERT-2015-0396,DFN-CERT-2015-0259,DFN-CERT-2015-0254,DFN-CERT-2015-0245,DFN-CERT-2015-0118,DFN-CERT-2015-0114,DFN-CERT-2015-0083,DFN-CERT-2015-0082,DFN-CERT-2015-0081,DFN-CERT-2015-0076,DFN-CERT-2014-1717,DFN-CERT-2014-1680,DFN-CERT-2014-1632,DFN-CERT-2014-1564,DFN-CERT-2014-1542,DFN-CERT-2014-1414,DFN-CERT-2014-1366,DFN-CERT-2014-1354,CB-K18/0094,CB-K17/1198,CB-K17/1196,CB-K16/1828,CB-K16/1438,CB-K16/1384,CB-K16/1141,CB-K16/1107,CB-K16/1102,CB-K16/0792,CB-K16/0599,CB-K16/0597,CB-K16/0459,CB-K16/0456,CB-K16/0433,CB-K16/0424,CB-K16/0415,CB-K16/0413,CB-K16/0374,CB-K16/0367,CB-K16/0331,CB-K16/0329,CB-K16/0328,CB-K16/0156,CB-K15/1514,CB-K15/1358,CB-K15/1021,CB-K15/0972,CB-K15/0637,CB-K15/0590,CB-K15/0525,CB-K15/0393,CB-K15/0384,CB-K15/0287,CB-K15/0252,CB-K15/0246,CB-K15/0237,CB-K15/0118,CB-K15/0110,CB-K15/0108,CB-K15/0080,CB-K15/0078,CB-K15/0077,CB-K15/0075,CB-K14/1617,CB-K14/1581,CB-K14/1537,CB-K14/1479,CB-K14/1458,CB-K14/1342,CB-K14/1314,CB-K14/1313,CB-K14/1311,CB-K14/1304,CB-K14/1296",""
172.28.131.108,,3307,tcp,5.9,Medium,"VendorFix","Oracle MySQL Backronym Vulnerability June16 (Windows)","Oracle MySQL is prone to the backronym vulnerability.","Installed version: 5.5.56
Fixed version:     5.7.3
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.808063,"CVE-2015-3152",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,dfd29430-a939-4efc-a015-4ab9cb46afe5,"Successful exploitation will allow
  man-in-the-middle attackers to spoof servers via a cleartext-downgrade
  attack.","Upgrade to version Oracle MySQL Server 5.7.3 or
  later.","Oracle MySQL Server 5.7.2 and earlier
  on Windows.","The flaw exists due to improper validation
  of MySQL client library when establishing a secure connection to a MySQL
  server using the --ssl option.","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Backronym Vulnerability June16 (Windows)
(OID: 1.3.6.1.4.1.25623.1.0.808063)
Version used: 2021-10-12T14:01:30Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2016-1004,DFN-CERT-2015-1105,DFN-CERT-2015-1096,DFN-CERT-2015-1071,DFN-CERT-2015-1051,DFN-CERT-2015-1016,DFN-CERT-2015-0942,CB-K18/0871,CB-K16/0944,CB-K15/1045,CB-K15/1042,CB-K15/1020,CB-K15/0994,CB-K15/0964,CB-K15/0895",""
172.28.131.108,,3307,tcp,5.9,Medium,"VendorFix","Oracle MySQL Server <= 5.6.42 / 5.7 <= 5.7.24 / 8.0 <= 8.0.13 Security Update (cpuapr2019) - Windows","Oracle MySQL Server is prone to a vulnerability in the libmysqld subcomponent.","Installed version: 5.5.56
Fixed version:     5.6.43
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.142405,"CVE-2018-3123",81007099-4409-428d-a5f1-f1dc94415e76,"SIPH Phase2 scan",2022-04-04T14:25:55Z,4a5790be-c4d1-4c91-b635-aeb78323298e,"","Update to version 5.6.43, 5.7.25, 8.0.14 or later.","Oracle MySQL Server versions 5.6.42 and prior, 5.7 through 5.7.24 and 8.0 through 8.0.13.","Difficult to exploit vulnerability allows unauthenticated attacker with
  network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can
  result in unauthorized access to critical data or complete access to all MySQL Server accessible data.","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.42 / 5.7 <= 5.7.24 / 8.0 <= 8.0.13 Security Updat...
(OID: 1.3.6.1.4.1.25623.1.0.142405)
Version used: 2021-09-07T14:01:38Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
","","DFN-CERT-2019-0775,CB-K19/0319",""
