IP,Hostname,Port,Port Protocol,CVSS,Severity,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
172.28.131.49,,10102,tcp,4,Medium,Workaround,SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerability,"The SSL/TLS service uses Diffie-Hellman groups with insufficient strength
  (key size < 2048).","Server Temporary Key Size: 1024 bits

",1.3.6.1.4.1.25623.1.0.106223,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,75d49a01-fc7e-4481-b916-c65f95a0a2df,An attacker might be able to decrypt the SSL/TLS communication offline.,"Deploy (Ephemeral) Elliptic-Curve Diffie-Hellman (ECDHE) or use
  a 2048-bit or stronger Diffie-Hellman group (see the references).

  For Apache Web Servers:
  Beginning with version 2.4.7, mod_ssl will use DH parameters which include primes with lengths of more than 1024 bits.",,"The Diffie-Hellman group are some big numbers that are used as base for
  the DH computations. They can be, and often are, fixed. The security of the final secret depends on the size
  of these parameters. It was found that 512 and 768 bits to be weak, 1024 bits to be breakable by really
  powerful attackers like governments.","Checks the DHE temporary public key size.
Details:
SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerab...
(OID: 1.3.6.1.4.1.25623.1.0.106223)
Version used: 2021-02-12T06:42:15Z
",,,,
172.28.131.108,,3389,tcp,4,Medium,Workaround,SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerability,"The SSL/TLS service uses Diffie-Hellman groups with insufficient strength
  (key size < 2048).","Server Temporary Key Size: 1024 bits

",1.3.6.1.4.1.25623.1.0.106223,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,16dfdf5c-1f7f-4271-aab0-640a97e6aedf,An attacker might be able to decrypt the SSL/TLS communication offline.,"Deploy (Ephemeral) Elliptic-Curve Diffie-Hellman (ECDHE) or use
  a 2048-bit or stronger Diffie-Hellman group (see the references).

  For Apache Web Servers:
  Beginning with version 2.4.7, mod_ssl will use DH parameters which include primes with lengths of more than 1024 bits.",,"The Diffie-Hellman group are some big numbers that are used as base for
  the DH computations. They can be, and often are, fixed. The security of the final secret depends on the size
  of these parameters. It was found that 512 and 768 bits to be weak, 1024 bits to be breakable by really
  powerful attackers like governments.","Checks the DHE temporary public key size.
Details:
SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerab...
(OID: 1.3.6.1.4.1.25623.1.0.106223)
Version used: 2021-02-12T06:42:15Z
",,,,
172.28.190.133,,3389,tcp,4,Medium,Workaround,SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerability,"The SSL/TLS service uses Diffie-Hellman groups with insufficient strength
  (key size < 2048).","Server Temporary Key Size: 1024 bits

",1.3.6.1.4.1.25623.1.0.106223,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T16:28:32Z,300a9985-6803-428d-bd67-b098afc479ad,An attacker might be able to decrypt the SSL/TLS communication offline.,"Deploy (Ephemeral) Elliptic-Curve Diffie-Hellman (ECDHE) or use
  a 2048-bit or stronger Diffie-Hellman group (see the references).

  For Apache Web Servers:
  Beginning with version 2.4.7, mod_ssl will use DH parameters which include primes with lengths of more than 1024 bits.",,"The Diffie-Hellman group are some big numbers that are used as base for
  the DH computations. They can be, and often are, fixed. The security of the final secret depends on the size
  of these parameters. It was found that 512 and 768 bits to be weak, 1024 bits to be breakable by really
  powerful attackers like governments.","Checks the DHE temporary public key size.
Details:
SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerab...
(OID: 1.3.6.1.4.1.25623.1.0.106223)
Version used: 2021-02-12T06:42:15Z
",,,,
172.28.131.24,,8091,tcp,4,Medium,Workaround,SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerability,"The SSL/TLS service uses Diffie-Hellman groups with insufficient strength
  (key size < 2048).","Server Temporary Key Size: 1024 bits

",1.3.6.1.4.1.25623.1.0.106223,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T18:25:53Z,4bd3a88d-84fe-4559-923e-5aa7a5759e09,An attacker might be able to decrypt the SSL/TLS communication offline.,"Deploy (Ephemeral) Elliptic-Curve Diffie-Hellman (ECDHE) or use
  a 2048-bit or stronger Diffie-Hellman group (see the references).

  For Apache Web Servers:
  Beginning with version 2.4.7, mod_ssl will use DH parameters which include primes with lengths of more than 1024 bits.",,"The Diffie-Hellman group are some big numbers that are used as base for
  the DH computations. They can be, and often are, fixed. The security of the final secret depends on the size
  of these parameters. It was found that 512 and 768 bits to be weak, 1024 bits to be breakable by really
  powerful attackers like governments.","Checks the DHE temporary public key size.
Details:
SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerab...
(OID: 1.3.6.1.4.1.25623.1.0.106223)
Version used: 2021-02-12T06:42:15Z
",,,,
172.28.131.24,,3031,tcp,3.4,Low,Mitigation,SSL/TLS: SSLv3 Protocol CBC Cipher Suites Information Disclosure Vulnerability (POODLE),This host is prone to an information disclosure vulnerability.,Vulnerability was detected according to the Vulnerability Detection Method.,1.3.6.1.4.1.25623.1.0.802087,CVE-2014-3566,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T18:25:53Z,3e93c20d-e653-4d3b-985e-b475c864bdae,Successful exploitation will allow a  man-in-the-middle attackers gain access to the plain text data stream.,"Possible Mitigations are:

  - Disable SSLv3

  - Disable cipher suites supporting CBC cipher modes

  - Enable TLS_FALLBACK_SCSV if the service is providing TLSv1.0+",,The flaw is due to the block cipher padding not being deterministic and not covered by the Message Authentication Code,"Evaluate previous collected information about this service.
Details:
SSL/TLS: SSLv3 Protocol CBC Cipher Suites Information Disclosure Vulnerabili...
(OID: 1.3.6.1.4.1.25623.1.0.802087)
Version used: 2021-10-15T11:02:56Z
",,70574,"DFN-CERT-2017-1238,DFN-CERT-2017-1236,DFN-CERT-2016-1929,DFN-CERT-2016-1527,DFN-CERT-2016-1468,DFN-CERT-2016-1168,DFN-CERT-2016-0884,DFN-CERT-2016-0642,DFN-CERT-2016-0388,DFN-CERT-2016-0171,DFN-CERT-2015-1431,DFN-CERT-2015-1075,DFN-CERT-2015-1026,DFN-CERT-2015-0664,DFN-CERT-2015-0548,DFN-CERT-2015-0404,DFN-CERT-2015-0396,DFN-CERT-2015-0259,DFN-CERT-2015-0254,DFN-CERT-2015-0245,DFN-CERT-2015-0118,DFN-CERT-2015-0114,DFN-CERT-2015-0083,DFN-CERT-2015-0082,DFN-CERT-2015-0081,DFN-CERT-2015-0076,DFN-CERT-2014-1717,DFN-CERT-2014-1680,DFN-CERT-2014-1632,DFN-CERT-2014-1564,DFN-CERT-2014-1542,DFN-CERT-2014-1414,DFN-CERT-2014-1366,DFN-CERT-2014-1354,CB-K17/1198,CB-K17/1196,CB-K16/1828,CB-K16/1438,CB-K16/1384,CB-K16/1102,CB-K16/0599,CB-K16/0156,CB-K15/1514,CB-K15/1358,CB-K15/1021,CB-K15/0972,CB-K15/0637,CB-K15/0590,CB-K15/0525,CB-K15/0393,CB-K15/0384,CB-K15/0287,CB-K15/0252,CB-K15/0246,CB-K15/0237,CB-K15/0118,CB-K15/0110,CB-K15/0108,CB-K15/0080,CB-K15/0078,CB-K15/0077,CB-K15/0075,CB-K14/1617,CB-K14/1581,CB-K14/1537,CB-K14/1479,CB-K14/1458,CB-K14/1342,CB-K14/1314,CB-K14/1313,CB-K14/1311,CB-K14/1304,CB-K14/1296",
172.28.131.108,,3307,tcp,3.3,Low,VendorFix,Oracle MySQL Security Update (cpujul2018 - 02) - Windows,Oracle MySQL is prone to multiple vulnerabilities.,"Installed version: 5.5.56
Fixed version:     See reference
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.813706,"CVE-2018-2767,CVE-2018-3066,CVE-2018-3058,CVE-2018-3070",81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,9219e79a-f6fe-4ca4-96a4-275959601383,"Successful exploitation will allow remote
  attackers to have an impact on confidentiality, integrity and availability.","The vendor has released updates. Please see the references for
  more information.","Oracle MySQL version 5.5.60 and earlier,
  5.6.40 and earlier, 5.7.22 and earlier.","Multiple flaws exist due to errors in
  'Server: Security: Encryption', 'Server: Options', 'MyISAM', 'Client mysqldump'
  components of application.","Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Security Update (cpujul2018 - 02) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.813706)
Version used: 2021-09-07T07:55:26Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
",,"DFN-CERT-2019-1614,DFN-CERT-2019-1588,DFN-CERT-2019-1152,DFN-CERT-2019-1047,DFN-CERT-2019-0484,DFN-CERT-2019-0112,DFN-CERT-2018-1649,DFN-CERT-2018-1402,DFN-CERT-2018-1276,DFN-CERT-2018-0913,CB-K18/0795",
172.28.131.108,,3307,tcp,2.7,Low,VendorFix,Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.18 Security Update (cpujul2019) - Windows,Oracle MySQL Server is prone to an unspecified vulnerability.,"Installed version: 5.5.56
Fixed version:     5.6.45
Installation
path / port:       3307/tcp

",1.3.6.1.4.1.25623.1.0.142643,CVE-2019-2730,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,dfe9bb14-4413-4782-af20-aff365e0ecde,,"Update to version 5.6.45, 5.7.19 or later.",Oracle MySQL Server versions 5.6.44 and prior and 5.7 through 5.7.18.,,"Checks if a vulnerable version is present on the target host.
Details:
Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.18 Security Update (cpujul2019) -...
(OID: 1.3.6.1.4.1.25623.1.0.142643)
Version used: 2021-09-07T14:01:38Z
","Product: cpe:/a:mysql:mysql:5.5.56
Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.100152)
",,"DFN-CERT-2019-2169,DFN-CERT-2019-1453,CB-K19/0620",
172.28.190.131,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 703273780
Packet 2: 703273891
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T15:52:39Z,30735d5a-fbd8-4730-bd57-295371013986,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.105,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 1491641213
Packet 2: 1491642299
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T16:13:19Z,fce423b1-302f-4d69-b27c-021a0f45eaa6,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.136.118,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 945183163
Packet 2: 945184270
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,47368d46-632f-49d2-8527-412b8d6f3ac3,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.48,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 865045939
Packet 2: 865047040
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T18:27:33Z,abddd920-311b-4a9a-b5e2-6d529f67e6d3,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.135.223,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 579868488
Packet 2: 579868597
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T16:56:05Z,89196e04-1853-4c6b-b430-21944b6e0cf0,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.136.153,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 702599810
Packet 2: 702599920
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,60534164-ab82-4c62-9371-6f977c60ed32,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.108,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 578881618
Packet 2: 578881728
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,a7e2a0fa-4621-4c27-a38d-206ead4ad611,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.24,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 321073457
Packet 2: 321074551
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T18:25:53Z,0436bf22-6865-48a3-90e0-cdab6f1e1267,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.23,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 349630438
Packet 2: 349630551
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T17:11:40Z,e33c5f46-d22e-4f55-b270-53684e4982f2,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.190.133,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 216036671
Packet 2: 216036782
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T16:28:32Z,b8bf8668-5cfd-4e71-b6e7-155d09aa5a04,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.131.102,,,,2.6,Low,Mitigation,TCP timestamps,"The remote host implements TCP timestamps and therefore allows to compute
  the uptime.","It was detected that the host implements RFC1323/RFC7323.

The following timestamps were retrieved with a delay of 1 seconds in-between:
Packet 1: 2086836415
Packet 2: 2086837519
",1.3.6.1.4.1.25623.1.0.80091,,81007099-4409-428d-a5f1-f1dc94415e76,SIPH Phase2 scan,2022-04-04T14:25:55Z,0ac08c44-9348-4ffe-87a7-8e3c39078781,"A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.","To disable TCP timestamps on linux add the line 'net.ipv4.tcp_timestamps = 0' to
  /etc/sysctl.conf. Execute 'sysctl -p' to apply the settings at runtime.

  To disable TCP timestamps on Windows execute 'netsh int tcp set global timestamps=disabled'

  Starting with Windows Server 2008 and Vista, the timestamp can not be completely disabled.

  The default behavior of the TCP/IP stack on this Systems is to not use the
  Timestamp options when initiating TCP connections, but use them if the TCP peer
  that is initiating communication includes them in their synchronize (SYN) segment.

  See the references for more information.",TCP implementations that implement RFC1323/RFC7323.,"The remote host implements TCP timestamps, as defined by RFC1323/RFC7323.","Special IP packets are forged and sent with a little delay in between to the
  target IP. The responses are searched for a timestamps. If found, the timestamps are reported.
Details:
TCP timestamps
(OID: 1.3.6.1.4.1.25623.1.0.80091)
Version used: 2020-08-24T08:40:10Z
",,,,
172.28.137.112,,22,tcp,7.5,High,VendorFix,OpenSSH Denial of Service And User Enumeration Vulnerabilities (Windows),openssh is prone to denial of service and user enumeration vulnerabilities.,"Installed version: 7.2
Fixed version:     7.3
Installation
path / port:       22/tcp
",1.3.6.1.4.1.25623.1.0.809121,"CVE-2016-6515,CVE-2016-6210",c6314a78-3a2b-4c1f-8c37-ea17a11600e2,SIPH Phase3 scan,2022-04-04T15:54:14Z,8d995d2d-d8bf-4b2c-9ef9-8a11d3e4fb17,"Successfully exploiting this issue allows
  remote attackers to cause a denial of service (crypt CPU consumption) and
  to enumerate users by leveraging the timing difference between responses
  when a large password is provided.",Upgrade to OpenSSH version 7.3 or later.,OpenSSH versions before 7.3 on Windows,"Multiple flaws exist due to:
  - The auth_password function in 'auth-passwd.c' script does not limit password
    lengths for password authentication.
  - The sshd in OpenSSH, when SHA256 or SHA512 are used for user password hashing
    uses BLOWFISH hashing on a static password when the username does not exist
    and it takes much longer to calculate SHA256/SHA512 hash than BLOWFISH hash.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSH Denial of Service And User Enumeration Vulnerabilities (Windows)
(OID: 1.3.6.1.4.1.25623.1.0.809121)
Version used: 2021-10-15T11:13:32Z
","Product: cpe:/a:openbsd:openssh:7.2
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
",92212,"DFN-CERT-2019-1408,DFN-CERT-2018-1828,DFN-CERT-2018-1070,DFN-CERT-2018-0046,DFN-CERT-2017-2320,DFN-CERT-2017-2208,DFN-CERT-2017-1831,DFN-CERT-2017-1407,DFN-CERT-2017-1340,DFN-CERT-2017-0060,DFN-CERT-2016-1943,DFN-CERT-2016-1729,DFN-CERT-2016-1576,DFN-CERT-2016-1574,DFN-CERT-2016-1331,DFN-CERT-2016-1243,DFN-CERT-2016-1149,CB-K18/0041,CB-K17/2219,CB-K17/2112,CB-K17/1753,CB-K17/1349,CB-K17/1292,CB-K17/0055,CB-K16/1837,CB-K16/1629,CB-K16/1487,CB-K16/1485,CB-K16/1252,CB-K16/1221,CB-K16/1082",
