Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"24260","","","None","83.118.33.148","tcp","80","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 302 Found

Protocol version : HTTP/1.1
SSL : no
Keep-Alive : yes
Options allowed : (Not implemented)
Headers :

  Date: Tue, 15 Mar 2022 02:39:17 GMT
  Server: Apache
  Strict-Transport-Security: max-age=31536000
  Set-Cookie: csrfCookie=1095bf1c29c05e8d24bbbc677395dbe7; expires=Tue, 15-Mar-2022 04:39:17 GMT; Max-Age=7200; path=/
  Location: http://83.118.33.148/th/home/index
  Content-Length: 1802
  Keep-Alive: timeout=5, max=100
  Connection: Keep-Alive
  Content-Type: text/html; charset=UTF-8
  
Response Body :




<div style=""border:1px solid #990000;padding-left:20px;margin:0 0 10px 0;"">

<h4>A PHP Error was encountered</h4>

<p>Severity: Notice</p>
<p>Message:  Trying to access array offset on value of type bool</p>
<p>Filename: core/MY_Lang.php</p>
<p>Line Number: 56</p>


	<p>Backtrace:</p>
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/application/core/MY_Lang.php<br />
			Line: 56<br />
			Function: _error_handler			</p>

		
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/index.php<br />
			Line: 293<br />
			Function: require_once			</p>

		
	

</div>
<div style=""border:1px solid #990000;padding-left:20px;margin:0 0 10px 0;"">

<h4>A PHP Error was encountered</h4>

<p>Severity: Notice</p>
<p>Message:  Trying to access array offset on value of type bool</p>
<p>Filename: core/MY_Lang.php</p>
<p>Line Number: 66</p>


	<p>Backtrace:</p>
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/application/core/MY_Lang.php<br />
			Line: 66<br />
			Function: _error_handler			</p>

		
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/index.php<br />
			Line: 293<br />
			Function: require_once			</p>

		
	

</div>
<div style=""border:1px solid #990000;padding-left:20px;margin:0 0 10px 0;"">

<h4>A PHP Error was encountered</h4>

<p>Severity: Notice</p>
<p>Message:  Trying to access array offset on value of type null</p>
<p>Filename: core/MY_Lang.php</p>
<p>Line Number: 66</p>


	<p>Backtrace:</p>
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/application/core/MY_Lang.php<br />
			Line: 66<br />
			Function: _error_handler			</p>

		
	
		
	
		
	
		
			<p style=""margin-left:10px"">
			File: /var/www/html/index.php<br />
			Line: 293<br />
			Function: require_once			</p>

		
	

</div>","","","","","None","","","","2007/01/30","2019/11/22","","",""
"42822","","","None","83.118.33.148","tcp","80","Strict Transport Security (STS) Detection","The remote web server implements Strict Transport Security.","The remote web server implements Strict Transport Security (STS).
The goal of STS is to make sure that a user does not accidentally
downgrade the security of his or her browser.

All unencrypted HTTP connections are redirected to HTTPS.  The browser
is expected to treat all cookies as 'secure' and to close the
connection in the event of potentially insecure situations.","n/a","http://www.nessus.org/u?2fb3aca6","
The STS header line is :

Strict-Transport-Security: max-age=31536000
","","","","","None","","","","2009/11/16","2019/11/22","","",""
"42823","","","None","83.118.33.148","tcp","80","Non-compliant Strict Transport Security (STS)","The remote web server implements Strict Transport Security
incorrectly.","The remote web server implements Strict Transport Security. However,
it does not respect all the requirements of the STS draft standard.","n/a","http://www.nessus.org/u?2fb3aca6","
The Strict-Transport-Security header must not be sent over an
unencrypted channel.","","","","","None","","","","2009/11/16","2014/09/19","","",""
"45590","","","None","83.118.33.148","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:ibm:aix:5.3 -> IBM AIX

Following application CPE matched on the remote system : 

  cpe:/a:apache:http_server -> Apache Software Foundation Apache HTTP Server
","","","","","None","","","","2010/04/21","2022/02/14","","",""
"48204","","","None","83.118.33.148","tcp","80","Apache HTTP Server Version","It is possible to obtain the version number of the remote Apache HTTP
server.","The remote host is running the Apache HTTP Server, an open source web
server. It was possible to read the version number from the banner.","n/a","https://httpd.apache.org/","
  URL        : http://83.118.33.148/
  Version    : unknown
  backported : 0
","","","","","None","","IAVT:0001-T-0530","","2010/07/30","2020/09/22","","",""
"54615","","","None","83.118.33.148","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","","","","","None","","","","2011/05/23","2011/05/23","","",""
"10287","","","None","83.118.33.190","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.0.2.15 to 83.118.33.190 : 
10.0.2.15
10.0.2.2
?

Hop Count: 2
","","","","","None","","","","1999/11/27","2020/08/20","","",""
"11935","","","None","83.118.33.190","udp","500","IPSEC Internet Key Exchange (IKE) Version 1 Detection","A VPN server is listening on the remote port.","The remote host seems to be enabled to do Internet Key Exchange (IKE)
version 1. This is typically indicative of a VPN server. VPN servers
are used to connect remote hosts into internal resources. 

Make sure that the use of this VPN endpoint is done in accordance with
your corporate security policy. 

Note that if the remote host is not configured to allow the Nessus
host to perform IKE/IPSEC negotiations, Nessus won't be able to detect
the IKE service. 

Also note that this plugin does not run over IPv6.","If this service is not needed, disable it or filter incoming traffic
to this port.","","Nessus was able to get the following IKE vendor ID(s):
Dead Peer Detection v1.0
XAUTH
","","","","","None","","IAVT:0001-T-0900","","2003/12/02","2020/09/22","","",""
"19506","","","None","83.118.33.190","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.1.1
Nessus build : X20061
Plugin feed version : 202203142244
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1110-x86-64
Scan type : Normal
Scan name : SAC Revisit
Scan policy used : Advanced Scan
Scanner IP : 10.0.2.15

WARNING : No port scanner was enabled during the scan. This may
lead to incomplete results.

Port range : default
Ping RTT : 62.556 ms
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2022/3/15 9:22 +07
Scan duration : 1152 sec
","","","","","None","","","","2005/08/26","2021/09/27","","",""
"62694","CVE-2002-1623","5.0","Medium","83.118.33.190","udp","500","Internet Key Exchange (IKE) Aggressive Mode with Pre-Shared Key","The remote IKEv1 service supports Aggressive Mode with Pre-Shared key.","The remote Internet Key Exchange (IKE) version 1 service seems to
support Aggressive Mode with Pre-Shared key (PSK) authentication. Such
a configuration could allow an attacker to capture and crack the PSK
of a VPN gateway and gain unauthorized access to private networks.","- Disable Aggressive Mode if supported.
- Do not use Pre-Shared key for authentication if it's possible.
- If using Pre-Shared key cannot be avoided, use very strong keys.
- If possible, do not allow VPN connections from any IP addresses.

Note that this plugin does not run over IPv6.","http://www.nessus.org/u?8d6444d2
https://www.ernw.de/download/pskattack.pdf
http://www.nessus.org/u?d77bc12e
https://www.securityfocus.com/bid/7423","","","5.3","3.7","4.6","Medium","7423","CERT:886601","","2012/10/24","2021/08/13","","",""
